Entry	Status	Gene ontology (biological process)
Q9WTP3	reviewed	cell differentiation [GO:0030154]; intestinal epithelial cell development [GO:0060576]; lung goblet cell differentiation [GO:0060480]; negative regulation of cell fate commitment [GO:0010454]; negative regulation of transcription by RNA polymerase II [GO:0000122]; positive regulation of apoptotic process [GO:0043065]; positive regulation of cell fate commitment [GO:0010455]; positive regulation of transcription by RNA polymerase II [GO:0045944]; regulation of transcription by RNA polymerase II [GO:0006357]
Q8VCD5	reviewed	androgen receptor signaling pathway [GO:0030521]; intracellular steroid hormone receptor signaling pathway [GO:0030518]; positive regulation of transcription, DNA-templated [GO:0045893]; positive regulation of transcription by RNA polymerase II [GO:0045944]; protein ubiquitination [GO:0016567]; regulation of transcription by RNA polymerase II [GO:0006357]; stem cell population maintenance [GO:0019827]; transcription initiation from RNA polymerase II promoter [GO:0006367]
Q9ER75	reviewed	detection of visible light [GO:0009584]; negative regulation of transcription, DNA-templated [GO:0045892]; positive regulation of transcription, DNA-templated [GO:0045893]; retina layer formation [GO:0010842]; retinal bipolar neuron differentiation [GO:0060040]
Q07174	reviewed	activation of protein kinase activity [GO:0032147]; cell cycle [GO:0007049]; immune system process [GO:0002376]; signal transduction by protein phosphorylation [GO:0023014]; stress-activated protein kinase signaling cascade [GO:0031098]
Q8CDD8	reviewed	positive regulation of phosphorylation [GO:0042327]
Q07230	reviewed	cell differentiation [GO:0030154]; multicellular organism development [GO:0007275]; negative regulation of transcription, DNA-templated [GO:0045892]; positive regulation of transcription, DNA-templated [GO:0045893]; positive regulation of transcription by RNA polymerase II [GO:0045944]; spermatogenesis [GO:0007283]
Q6PD29	reviewed	regulation of transcription, DNA-templated [GO:0006355]; retina development in camera-type eye [GO:0060041]
Q8VE28	reviewed	exocytosis [GO:0006887]; Golgi vesicle fusion to target membrane [GO:0048210]; negative regulation of canonical Wnt signaling pathway [GO:0090090]; negative regulation of Wnt signaling pathway [GO:0030178]; positive regulation of proteasomal ubiquitin-dependent protein catabolic process [GO:0032436]; positive regulation of protein localization to plasma membrane [GO:1903078]; positive regulation of protein processing [GO:0010954]; protein localization to plasma membrane [GO:0072659]; Wnt signaling pathway [GO:0016055]
Q07231	reviewed	multicellular organism development [GO:0007275]; oogenesis [GO:0048477]; positive regulation of transcription, DNA-templated [GO:0045893]; positive regulation of transcription by RNA polymerase II [GO:0045944]; regulation of transcription, DNA-templated [GO:0006355]; spermatogenesis [GO:0007283]
Q60953	reviewed	activation of cysteine-type endopeptidase activity involved in apoptotic process [GO:0006919]; apoptotic process [GO:0006915]; branching involved in mammary gland duct morphogenesis [GO:0060444]; cell aging [GO:0007569]; cell cycle arrest [GO:0007050]; cell fate commitment [GO:0045165]; cellular response to interleukin-4 [GO:0071353]; cellular response to leukemia inhibitory factor [GO:1990830]; cellular senescence [GO:0090398]; circadian regulation of gene expression [GO:0032922]; common-partner SMAD protein phosphorylation [GO:0007182]; defense response to virus [GO:0051607]; DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest [GO:0006977]; endoplasmic reticulum calcium ion homeostasis [GO:0032469]; entrainment of circadian clock by photoperiod [GO:0043153]; extrinsic apoptotic signaling pathway [GO:0097191]; fibroblast migration [GO:0010761]; innate immune response [GO:0045087]; intrinsic apoptotic signaling pathway by p53 class mediator [GO:0072332]; intrinsic apoptotic signaling pathway in response to DNA damage [GO:0008630]; intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator [GO:0042771]; intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress [GO:0070059]; intrinsic apoptotic signaling pathway in response to oxidative stress [GO:0008631]; maintenance of protein location in nucleus [GO:0051457]; myeloid cell differentiation [GO:0030099]; negative regulation of angiogenesis [GO:0016525]; negative regulation of cell growth [GO:0030308]; negative regulation of cell proliferation [GO:0008285]; negative regulation of interleukin-1 beta secretion [GO:0050713]; negative regulation of interleukin-1 secretion [GO:0050711]; negative regulation of mitotic cell cycle [GO:0045930]; negative regulation of telomerase activity [GO:0051974]; negative regulation of telomere maintenance via telomerase [GO:0032211]; negative regulation of transcription, DNA-templated [GO:0045892]; negative regulation of translation in response to oxidative stress [GO:0032938]; negative regulation of ubiquitin-dependent protein catabolic process [GO:2000059]; negative regulation of viral release from host cell [GO:1902187]; PML body organization [GO:0030578]; positive regulation of apoptotic process involved in mammary gland involution [GO:0060058]; positive regulation of apoptotic signaling pathway [GO:2001235]; positive regulation of defense response to virus by host [GO:0002230]; positive regulation of extrinsic apoptotic signaling pathway [GO:2001238]; positive regulation of fibroblast proliferation [GO:0048146]; positive regulation of histone deacetylation [GO:0031065]; positive regulation of protein localization to chromosome, telomeric region [GO:1904816]; positive regulation of telomere maintenance [GO:0032206]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein-containing complex assembly [GO:0065003]; protein import into nucleus [GO:0006606]; protein stabilization [GO:0050821]; protein targeting [GO:0006605]; regulation of calcium ion transport into cytosol [GO:0010522]; regulation of cell adhesion [GO:0030155]; regulation of circadian rhythm [GO:0042752]; regulation of double-strand break repair [GO:2000779]; regulation of MHC class I biosynthetic process [GO:0045343]; regulation of protein phosphorylation [GO:0001932]; regulation of transcription, DNA-templated [GO:0006355]; response to cytokine [GO:0034097]; response to gamma radiation [GO:0010332]; response to hypoxia [GO:0001666]; response to UV [GO:0009411]; retinoic acid receptor signaling pathway [GO:0048384]; transforming growth factor beta receptor signaling pathway [GO:0007179]; viral process [GO:0016032]
Q07243	reviewed	positive regulation of transcription, DNA-templated [GO:0045893]; positive regulation of transcription by RNA polymerase II [GO:0045944]; response to cadmium ion [GO:0046686]; response to oxidative stress [GO:0006979]
Q9QZB6	reviewed	adult behavior [GO:0030534]; animal organ regeneration [GO:0031100]; axon guidance [GO:0007411]; cellular respiration [GO:0045333]; cellular response to catecholamine stimulus [GO:0071870]; cellular response to corticotropin-releasing hormone stimulus [GO:0071376]; cellular response to leptin stimulus [GO:0044320]; common myeloid progenitor cell proliferation [GO:0035726]; energy homeostasis [GO:0097009]; fat cell differentiation [GO:0045444]; gastrulation [GO:0007369]; hippocampus development [GO:0021766]; inner ear morphogenesis [GO:0042472]; mast cell degranulation [GO:0043303]; mesoderm formation [GO:0001707]; negative regulation of apoptotic process [GO:0043066]; negative regulation of hydrogen peroxide-induced neuron death [GO:1903208]; negative regulation of neuron apoptotic process [GO:0043524]; negative regulation of oxidative stress-induced neuron death [GO:1903204]; negative regulation of transcription by RNA polymerase II [GO:0000122]; neuromuscular process controlling balance [GO:0050885]; platelet-derived growth factor receptor signaling pathway [GO:0048008]; positive regulation of cardiac muscle hypertrophy [GO:0010613]; positive regulation of cell cycle [GO:0045787]; positive regulation of epithelial cell proliferation [GO:0050679]; positive regulation of fatty acid oxidation [GO:0046321]; positive regulation of feeding behavior [GO:2000253]; positive regulation of glucose transmembrane transport [GO:0010828]; positive regulation of leukocyte apoptotic process [GO:2000108]; positive regulation of mast cell activation by Fc-epsilon receptor signaling pathway [GO:0038097]; positive regulation of mast cell cytokine production [GO:0032765]; positive regulation of monocyte aggregation [GO:1900625]; positive regulation of smooth muscle cell proliferation [GO:0048661]; positive regulation of transcription, DNA-templated [GO:0045893]; positive regulation of transcription by RNA polymerase II [GO:0045944]; positive regulation of vascular associated smooth muscle cell migration [GO:1904754]; positive regulation of vascular smooth muscle cell proliferation [GO:1904707]; pyruvate oxidation [GO:0009444]; regulation of smooth muscle cell proliferation [GO:0048660]; regulation of type B pancreatic cell proliferation [GO:0061469]; response to hydrogen peroxide [GO:0042542]; semicircular canal morphogenesis [GO:0048752]; vestibular reflex [GO:0060005]
Q61103	reviewed	apoptotic process [GO:0006915]; negative regulation of transcription, DNA-templated [GO:0045892]; nervous system development [GO:0007399]; positive regulation of transcription by RNA polymerase II [GO:0045944]
Q62240	reviewed	histone H3-K4 demethylation [GO:0034720]; regulation of androgen receptor signaling pathway [GO:0060765]; T cell antigen processing and presentation [GO:0002457]
Q7TPV4	reviewed	cellular response to glucose starvation [GO:0042149]; circadian regulation of gene expression [GO:0032922]; intrinsic apoptotic signaling pathway by p53 class mediator [GO:0072332]; negative regulation of transcription, DNA-templated [GO:0045892]; positive regulation of anoikis [GO:2000210]; positive regulation of cell cycle arrest [GO:0071158]; respiratory electron transport chain [GO:0022904]; ribosome biogenesis [GO:0042254]
Q8BLR9	reviewed	negative regulation of Notch signaling pathway [GO:0045746]; negative regulation of transcription from RNA polymerase II promoter in response to hypoxia [GO:0061428]; oxidation-reduction process [GO:0055114]; peptidyl-asparagine hydroxylation [GO:0042265]; peptidyl-aspartic acid hydroxylation [GO:0042264]; peptidyl-histidine hydroxylation [GO:0036138]; positive regulation of myoblast differentiation [GO:0045663]
Q8CFI7	reviewed	transcription by RNA polymerase II [GO:0006366]
Q8VE42	reviewed	cell differentiation [GO:0030154]; positive regulation of transcription, DNA-templated [GO:0045893]; spermatogenesis [GO:0007283]
Q8VHI4	reviewed	cellular response to calcium ion [GO:0071277]; cellular response to potassium ion [GO:0035865]; positive regulation of transcription by RNA polymerase II [GO:0045944]; positive regulation of transcription from RNA polymerase II promoter in response to calcium ion [GO:0061400]; regulation of transcription, DNA-templated [GO:0006355]
