Entry	Status	Gene ontology (biological process)
P38330	reviewed	aerobic respiration [GO:0009060]
P40155	reviewed	protein import into peroxisome matrix, docking [GO:0016560]
P53164	reviewed	NAD catabolic process [GO:0019677]; NADH metabolic process [GO:0006734]; NADP catabolic process [GO:0006742]
Q02647	reviewed	establishment of mitotic spindle localization [GO:0040001]; nuclear migration along microtubule [GO:0030473]; nuclear pore complex assembly [GO:0051292]; positive regulation of ATP-dependent microtubule motor activity, plus-end-directed [GO:2000582]
Q08245	reviewed	fungal-type cell wall organization [GO:0031505]
P36140	reviewed	
P36141	reviewed	
P36144	reviewed	maturation of LSU-rRNA [GO:0000470]; maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000462]; ribosomal small subunit biogenesis [GO:0042274]
P36147	reviewed	protein import into mitochondrial matrix [GO:0030150]
Q03337	reviewed	autophagy [GO:0006914]; ER to Golgi vesicle-mediated transport [GO:0006888]
P36151	reviewed	glycerophospholipid biosynthetic process [GO:0046474]
P36152	reviewed	iron-sulfur cluster assembly [GO:0016226]; negative regulation of hydrogen peroxide-mediated programmed cell death [GO:1901299]; negative regulation of nitric oxide biosynthetic process [GO:0045019]
P36153	reviewed	
P36154	reviewed	
P48231	reviewed	endoplasmic reticulum membrane organization [GO:0090158]; endoplasmic reticulum-plasma membrane tethering [GO:0061817]; lipid transport [GO:0006869]; regulation of phosphatidylinositol dephosphorylation [GO:0060304]
P36160	reviewed	assembly of large subunit precursor of preribosome [GO:1902626]; maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000466]; maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000463]; ribosomal large subunit assembly [GO:0000027]
P36161	reviewed	chromatin silencing at silent mating-type cassette [GO:0030466]; double-strand break repair [GO:0006302]; maintenance of chromatin silencing at telomere [GO:0035392]; mRNA export from nucleus in response to heat stress [GO:0031990]; negative regulation of transcription by RNA polymerase II [GO:0000122]; nuclear pore distribution [GO:0031081]; poly(A)+ mRNA export from nucleus [GO:0016973]; positive regulation of transcription, DNA-templated [GO:0045893]; positive regulation of transcription by RNA polymerase II [GO:0045944]; posttranscriptional tethering of RNA polymerase II gene DNA at nuclear periphery [GO:0000973]; protein import into nucleus [GO:0006606]; telomere tethering at nuclear periphery [GO:0034398]; tRNA export from nucleus [GO:0006409]
P38276	reviewed	posttranslational protein targeting to endoplasmic reticulum membrane [GO:0006620]
P36163	reviewed	mitochondrial protein catabolic process [GO:0035694]; protein quality control for misfolded or incompletely synthesized proteins [GO:0006515]; TOR signaling [GO:0031929]
Q06820	reviewed	mitochondrial fission [GO:0000266]; mitochondrion inheritance [GO:0000001]; mitochondrion localization [GO:0051646]; mitochondrion organization [GO:0007005]
P36421	reviewed	isoleucyl-tRNA aminoacylation [GO:0006428]; mitochondrial translation [GO:0032543]; tyrosyl-tRNA aminoacylation [GO:0006437]
Q02608	reviewed	mitochondrial translation [GO:0032543]
P36516	reviewed	mitochondrial translation [GO:0032543]; pre-miRNA processing [GO:0031054]; primary miRNA processing [GO:0031053]; production of siRNA involved in RNA interference [GO:0030422]; RNA processing [GO:0006396]
P53273	reviewed	
P36517	reviewed	mitochondrial translation [GO:0032543]
P36526	reviewed	mitochondrial translation [GO:0032543]; translation [GO:0006412]
P36534	reviewed	mitochondrial translation [GO:0032543]
P36973	reviewed	adenine salvage [GO:0006168]; AMP salvage [GO:0044209]; purine ribonucleoside salvage [GO:0006166]
P37267	reviewed	mitochondrial respiratory chain complex III assembly [GO:0034551]
P53632	reviewed	base-excision repair [GO:0006284]; cell division [GO:0051301]; histone mRNA catabolic process [GO:0071044]; meiotic DNA double-strand break formation [GO:0042138]; mRNA polyadenylation [GO:0006378]; ncRNA polyadenylation [GO:0043629]; ncRNA polyadenylation involved in polyadenylation-dependent ncRNA catabolic process [GO:0043630]; negative regulation of DNA recombination [GO:0045910]; nuclear mRNA surveillance of mRNA 3'-end processing [GO:0071031]; nuclear polyadenylation-dependent antisense transcript catabolic process [GO:0071040]; nuclear polyadenylation-dependent CUT catabolic process [GO:0071039]; nuclear polyadenylation-dependent mRNA catabolic process [GO:0071042]; nuclear polyadenylation-dependent rRNA catabolic process [GO:0071035]; nuclear polyadenylation-dependent snoRNA catabolic process [GO:0071036]; nuclear polyadenylation-dependent snRNA catabolic process [GO:0071037]; nuclear polyadenylation-dependent tRNA catabolic process [GO:0071038]; polyadenylation-dependent mRNA catabolic process [GO:0071047]; polyadenylation-dependent snoRNA 3'-end processing [GO:0071051]; snoRNA polyadenylation [GO:0071050]; tRNA modification [GO:0006400]; U4 snRNA 3'-end processing [GO:0034475]
P37292	reviewed	cellular response to tetrahydrofolate [GO:1904482]; folic acid metabolic process [GO:0046655]; glycine biosynthetic process from serine [GO:0019264]; glycine metabolic process [GO:0006544]; L-serine catabolic process [GO:0006565]; one-carbon metabolic process [GO:0006730]; serine family amino acid biosynthetic process [GO:0009070]; tetrahydrofolate interconversion [GO:0035999]; tetrahydrofolate metabolic process [GO:0046653]
P39076	reviewed	protein folding [GO:0006457]
P37297	reviewed	autophagy of mitochondrion [GO:0000422]; cortical actin cytoskeleton organization [GO:0030866]; macroautophagy [GO:0016236]; phosphatidylinositol-mediated signaling [GO:0048015]; phosphatidylinositol phosphorylation [GO:0046854]; regulation of fungal-type cell wall organization [GO:0060237]
Q08955	reviewed	meiotic chromosome segregation [GO:0045132]; meiotic telomere clustering [GO:0045141]; regulation of reciprocal meiotic recombination [GO:0010520]; sporulation resulting in formation of a cellular spore [GO:0030435]; synapsis [GO:0007129]
P37303	reviewed	glycine biosynthetic process [GO:0006545]; threonine catabolic process [GO:0006567]
P40467	reviewed	positive regulation of transcription by RNA polymerase II [GO:0045944]; transcription, DNA-templated [GO:0006351]
P53852	reviewed	cysteinyl-tRNA aminoacylation [GO:0006423]
P38011	reviewed	G protein-coupled receptor signaling pathway [GO:0007186]; invasive growth in response to glucose limitation [GO:0001403]; negative regulation of glucose mediated signaling pathway [GO:1902660]; negative regulation of translation [GO:0017148]; negative regulation of translational frameshifting [GO:2001125]; positive regulation of protein phosphorylation [GO:0001934]; rescue of stalled ribosome [GO:0072344]
P39960	reviewed	actin cytoskeleton organization [GO:0030036]; establishment of cell polarity [GO:0030010]; negative regulation of Rho protein signal transduction [GO:0035024]; regulation of GTPase activity [GO:0043087]; small GTPase mediated signal transduction [GO:0007264]
P40077	reviewed	cell cycle [GO:0007049]; cell wall organization [GO:0071555]; invasive growth in response to glucose limitation [GO:0001403]; regulation of pheromone-dependent signal transduction involved in conjugation with cellular fusion [GO:0010969]; septum digestion after cytokinesis [GO:0000920]
P40355	reviewed	
P47170	reviewed	cellular response to amino acid starvation [GO:0034198]; intracellular signal transduction [GO:0035556]; negative regulation of small GTPase mediated signal transduction [GO:0051058]; negative regulation of TOR signaling [GO:0032007]; positive regulation of autophagy [GO:0010508]; positive regulation of GTPase activity [GO:0043547]; protein transport [GO:0015031]; regulation of autophagosome assembly [GO:2000785]
P53857	reviewed	
P54862	reviewed	hexose transmembrane transport [GO:0008645]; xylitol transport [GO:1902341]
Q00955	reviewed	acetyl-CoA biosynthetic process [GO:0006085]; long-chain fatty acid biosynthetic process [GO:0042759]; malonyl-CoA biosynthetic process [GO:2001295]; nuclear envelope organization [GO:0006998]; protein import into nucleus [GO:0006606]
Q03780	reviewed	
Q06385	reviewed	endoplasmic reticulum unfolded protein response [GO:0030968]; Golgi organization [GO:0007030]; Golgi to plasma membrane protein transport [GO:0043001]; Golgi vesicle budding [GO:0048194]; protein localization to Golgi apparatus [GO:0034067]; protein N-linked glycosylation [GO:0006487]; protein O-linked mannosylation [GO:0035269]; regulation of phosphatidylinositol dephosphorylation [GO:0060304]; retrograde vesicle-mediated transport, Golgi to ER [GO:0006890]
Q07878	reviewed	ascospore-type prospore membrane assembly [GO:0032120]; late endosome to vacuole transport [GO:0045324]; mitochondrion organization [GO:0007005]; protein retention in Golgi apparatus [GO:0045053]; protein targeting to vacuole [GO:0006623]
Q08157	reviewed	meiosis I [GO:0007127]
Q99299	reviewed	protein localization to bud neck [GO:0097271]; secondary cell septum biogenesis [GO:1990344]
P38061	reviewed	cytoplasmic translation [GO:0002181]
P38064	reviewed	mitochondrial translation [GO:0032543]
P43615	reviewed	vesicle-mediated transport [GO:0016192]
Q00381	reviewed	endocytosis [GO:0006897]; intracellular protein transport [GO:0006886]
P38066	reviewed	riboflavin biosynthetic process [GO:0009231]
P50943	reviewed	
P38153	reviewed	Golgi to vacuole transport [GO:0006896]; protein targeting to vacuole [GO:0006623]
P38069	reviewed	mannan biosynthetic process [GO:0046354]; protein glycosylation [GO:0006486]; protein mannosylation [GO:0035268]
P38073	reviewed	
P53862	reviewed	
P39925	reviewed	cellular protein-containing complex assembly [GO:0034622]; cristae formation [GO:0042407]; cytoplasmic translation [GO:0002181]; mitochondrial fusion [GO:0008053]; mitochondrial protein processing [GO:0034982]; protein import into mitochondrial matrix [GO:0030150]; proteolysis [GO:0006508]; replicative cell aging [GO:0001302]; signal peptide processing [GO:0006465]
P53292	reviewed	mitochondrial translation [GO:0032543]
P53299	reviewed	chaperone-mediated protein transport [GO:0072321]; protein import into mitochondrial inner membrane [GO:0045039]
Q03787	reviewed	
P39007	reviewed	post-translational protein modification [GO:0043687]; protein N-linked glycosylation [GO:0006487]; protein N-linked glycosylation via asparagine [GO:0018279]
Q03940	reviewed	box C/D snoRNP assembly [GO:0000492]; chromatin remodeling [GO:0006338]; DNA repair [GO:0006281]; histone acetylation [GO:0016573]; histone exchange [GO:0043486]; regulation of transcription by RNA polymerase II [GO:0006357]
Q12320	reviewed	methylglyoxal catabolic process to D-lactate via S-lactoyl-glutathione [GO:0019243]
P43591	reviewed	phosphorylation [GO:0016310]
P38082	reviewed	carbon catabolite repression of transcription from RNA polymerase II promoter by glucose [GO:0000433]; cell adhesion involved in single-species biofilm formation [GO:0043709]; negative regulation of cellular hyperosmotic salinity response by negative regulation of transcription from RNA polymerase II promoter [GO:1900464]; negative regulation of invasive growth in response to glucose limitation by negative regulation of transcription from RNA polymerase II promoter [GO:1900460]; negative regulation of pseudohyphal growth [GO:2000221]
P38086	reviewed	DNA duplex unwinding [GO:0032508]; DNA geometric change [GO:0032392]; DNA recombination [GO:0006310]; DNA repair [GO:0006281]; heteroduplex formation [GO:0030491]; meiotic sister chromatid segregation [GO:0045144]; reciprocal meiotic recombination [GO:0007131]
P38088	reviewed	diadenosine tetraphosphate biosynthetic process [GO:0015966]; DNA-templated transcription, termination [GO:0006353]; glycyl-tRNA aminoacylation [GO:0006426]; mitochondrial glycyl-tRNA aminoacylation [GO:0070150]
P38089	reviewed	protein dephosphorylation [GO:0006470]
Q12133	reviewed	protein targeting to ER [GO:0045047]; signal peptide processing [GO:0006465]
P38109	reviewed	macroautophagy [GO:0016236]; phytochelatin biosynthetic process [GO:0046938]; proteolysis involved in cellular protein catabolic process [GO:0051603]; zymogen activation [GO:0031638]
Q08905	reviewed	cellular iron ion homeostasis [GO:0006879]; copper ion import [GO:0015677]; iron ion transport [GO:0006826]; siderophore transport [GO:0015891]
P38113	reviewed	amino acid catabolic process to alcohol via Ehrlich pathway [GO:0000947]; ethanol biosynthetic process involved in glucose fermentation to ethanol [GO:0043458]; ethanol metabolic process [GO:0006067]; NADH oxidation [GO:0006116]
P38115	reviewed	cellular carbohydrate metabolic process [GO:0044262]
P53916	reviewed	ascospore wall assembly [GO:0030476]
Q12121	reviewed	
P38116	reviewed	cellular protein-containing complex localization [GO:0034629]; endocytosis [GO:0006897]; Golgi to plasma membrane protein transport [GO:0043001]; intracellular protein transport [GO:0006886]; macroautophagy [GO:0016236]; protein localization by the Cvt pathway [GO:0032258]; protein localization to Golgi apparatus [GO:0034067]; protein localization to phagophore assembly site [GO:0034497]; protein targeting to vacuole [GO:0006623]; response to endoplasmic reticulum stress [GO:0034976]; vesicle-mediated transport [GO:0016192]
P38120	reviewed	maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000462]; mitochondrial translation [GO:0032543]
P39706	reviewed	chromatin silencing at telomere [GO:0006348]; histone H3-K4 methylation [GO:0051568]; regulation of transcription, DNA-templated [GO:0006355]; telomere maintenance [GO:0000723]
P38124	reviewed	drug transmembrane transport [GO:0006855]; fluconazole transport [GO:0015903]
P38127	reviewed	divalent metal ion transport [GO:0070838]; mitochondrial genome maintenance [GO:0000002]; pyrimidine nucleotide import into mitochondrion [GO:1990519]; pyrimidine nucleotide transport [GO:0006864]; regulation of mitochondrial membrane potential [GO:0051881]; transmembrane transport [GO:0055085]
