Entry	Status	Gene ontology (cellular component)
Q08157	reviewed	cell division site [GO:0032153]; growing cell tip [GO:0035838]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; vacuolar membrane [GO:0005774]
Q99299	reviewed	cellular bud neck [GO:0005935]
P38061	reviewed	cytosolic large ribosomal subunit [GO:0022625]
P38064	reviewed	mitochondrial large ribosomal subunit [GO:0005762]
P43615	reviewed	
Q00381	reviewed	AP-2 adaptor complex [GO:0030122]; clathrin-coated vesicle [GO:0030136]
P38066	reviewed	
P50943	reviewed	integral component of membrane [GO:0016021]
P38153	reviewed	AP-3 adaptor complex [GO:0030123]; clathrin adaptor complex [GO:0030131]; cytoplasmic vesicle membrane [GO:0030659]; Golgi apparatus [GO:0005794]
P38069	reviewed	Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]
P38073	reviewed	nucleus [GO:0005634]
P53862	reviewed	integral component of membrane [GO:0016021]
P39925	reviewed	m-AAA complex [GO:0005745]; mitochondrial inner boundary membrane [GO:0097002]; mitochondrial inner membrane [GO:0005743]
P53292	reviewed	mitochondrial small ribosomal subunit [GO:0005763]
P53299	reviewed	mitochondrial inner membrane [GO:0005743]; mitochondrial intermembrane space [GO:0005758]; mitochondrial intermembrane space protein transporter complex [GO:0042719]
Q03787	reviewed	
P39007	reviewed	integral component of membrane [GO:0016021]; oligosaccharyltransferase complex [GO:0008250]
Q03940	reviewed	Ino80 complex [GO:0031011]; NuA4 histone acetyltransferase complex [GO:0035267]; nucleus [GO:0005634]; R2TP complex [GO:0097255]; Swr1 complex [GO:0000812]
Q12320	reviewed	mitochondrial matrix [GO:0005759]
P43591	reviewed	
P38082	reviewed	nuclear chromatin [GO:0000790]; nucleus [GO:0005634]; PcG protein complex [GO:0031519]; transcription factor complex [GO:0005667]
P38086	reviewed	nucleus [GO:0005634]
P38088	reviewed	cytoplasm [GO:0005737]; mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]
P38089	reviewed	
Q12133	reviewed	integral component of membrane [GO:0016021]; signal peptidase complex [GO:0005787]
P38109	reviewed	fungal-type vacuole [GO:0000324]; fungal-type vacuole lumen [GO:0000328]
Q08905	reviewed	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
P38113	reviewed	cytoplasm [GO:0005737]
P38115	reviewed	cytosol [GO:0005829]
P53916	reviewed	cytoplasm [GO:0005737]
Q12121	reviewed	integral component of membrane [GO:0016021]; vacuolar membrane [GO:0005774]
P38116	reviewed	cytoplasm [GO:0005737]; cytosol [GO:0005829]; Golgi apparatus [GO:0005794]; trans-Golgi network [GO:0005802]
P38120	reviewed	mitochondrial small ribosomal subunit [GO:0005763]
P39706	reviewed	chromosome, telomeric region [GO:0000781]; Set1C/COMPASS complex [GO:0048188]
P38124	reviewed	integral component of plasma membrane [GO:0005887]; plasma membrane [GO:0005886]
P38127	reviewed	integral component of membrane [GO:0016021]; mitochondrial inner membrane [GO:0005743]; mitochondrion [GO:0005739]
P38288	reviewed	extracellular region [GO:0005576]; fungal-type cell wall [GO:0009277]
P40051	reviewed	extrinsic component of mitochondrial inner membrane [GO:0031314]; mitochondrion [GO:0005739]; nucleus [GO:0005634]
P38815	reviewed	endosome membrane [GO:0010008]
Q06102	reviewed	cytosol [GO:0005829]; mRNA cleavage and polyadenylation specificity factor complex [GO:0005847]; nucleus [GO:0005634]
P38131	reviewed	Golgi apparatus [GO:0005794]; integral component of membrane [GO:0016021]
Q12359	reviewed	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
P39545	reviewed	fungal-type cell wall [GO:0009277]
P38139	reviewed	lipid droplet [GO:0005811]
Q02890	reviewed	cytosol [GO:0005829]; nucleus [GO:0005634]
P38141	reviewed	nucleus [GO:0005634]
Q02896	reviewed	endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]
P38145	reviewed	
P38148	reviewed	nucleus [GO:0005634]
P53871	reviewed	cytoplasm [GO:0005737]; glutathione hydrolase complex [GO:0061672]
P39110	reviewed	intracellular [GO:0005622]
Q07729	reviewed	cytoplasm [GO:0005737]
Q04599	reviewed	mitochondrial large ribosomal subunit [GO:0005762]
Q08951	reviewed	AP-3 adaptor complex [GO:0030123]; clathrin-coated vesicle membrane [GO:0030665]; endosome membrane [GO:0010008]; Golgi apparatus [GO:0005794]
P38155	reviewed	extracellular region [GO:0005576]; fungal-type cell wall [GO:0009277]
P53226	reviewed	cellular bud neck [GO:0005935]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
P40527	reviewed	endosome [GO:0005768]; endosome membrane [GO:0010008]; Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; trans-Golgi network [GO:0005802]
P43534	reviewed	
P53244	reviewed	
P38168	reviewed	endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]
P38170	reviewed	cytoplasm [GO:0005737]; nuclear condensin complex [GO:0000799]; nucleus [GO:0005634]
P38172	reviewed	mitochondrial inner membrane [GO:0005743]
P38173	reviewed	integral component of membrane [GO:0016021]
P38174	reviewed	cytoplasm [GO:0005737]
P38182	reviewed	autophagosome [GO:0005776]; autophagosome membrane [GO:0000421]; Cvt vesicle membrane [GO:0033110]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; extrinsic component of membrane [GO:0019898]; fungal-type vacuole membrane [GO:0000329]; phagophore assembly site [GO:0000407]; vacuole-isolation membrane contact site [GO:0120095]
P53867	reviewed	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634]
P38183	reviewed	
P50874	reviewed	DNA replication preinitiation complex [GO:0031261]; nuclear origin of replication recognition complex [GO:0005664]; nuclear pre-replicative complex [GO:0005656]
P38193	reviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]; protein phosphatase 4 complex [GO:0030289]
P38197	reviewed	cytoplasm [GO:0005737]; intracellular [GO:0005622]; nucleus [GO:0005634]
P43595	reviewed	cell division site [GO:0032153]; growing cell tip [GO:0035838]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
P39073	reviewed	mediator complex [GO:0016592]; nucleus [GO:0005634]
P40395	reviewed	cis-Golgi network [GO:0005801]; cytosol [GO:0005829]; Golgi membrane [GO:0000139]; guanyl-nucleotide exchange factor complex [GO:0032045]; nucleus [GO:0005634]; RIC1-RGP1 guanyl-nucleotide exchange factor complex [GO:0034066]
P48240	reviewed	cytoplasmic exosome (RNase complex) [GO:0000177]; nuclear exosome (RNase complex) [GO:0000176]; nucleolus [GO:0005730]
P49960	reviewed	ribonucleoprotein complex [GO:1990904]; U6 snRNP [GO:0005688]
P53100	reviewed	cytosol [GO:0005829]
P53248	reviewed	extrinsic component of intraperoxisomal membrane [GO:0005780]; peroxisomal importomer complex [GO:1990429]; peroxisomal matrix [GO:0005782]
P53844	reviewed	cell periphery [GO:0071944]; cytosol [GO:0005829]; endosome [GO:0005768]
Q04089	reviewed	chromosome, subtelomeric region [GO:0099115]; chromosome, telomeric region [GO:0000781]; nucleus [GO:0005634]
Q04748	reviewed	mitochondrion [GO:0005739]
Q05029	reviewed	exomer complex [GO:0034044]; membrane [GO:0016020]
Q06217	reviewed	catalytic step 2 spliceosome [GO:0071013]; U1 snRNP [GO:0005685]; U2 snRNP [GO:0005686]; U2-type prespliceosome [GO:0071004]; U4/U6 x U5 tri-snRNP complex [GO:0046540]; U5 snRNP [GO:0005682]
Q12395	reviewed	ubiquitin ligase complex [GO:0000151]
Q12440	reviewed	anaphase-promoting complex [GO:0005680]; cytoplasm [GO:0005737]
P47132	reviewed	
P38205	reviewed	cytoplasm [GO:0005737]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]
P50089	reviewed	
Q07500	reviewed	mitochondrial intermembrane space [GO:0005758]; mitochondrion [GO:0005739]
P38210	reviewed	RSC-type complex [GO:0016586]
Q03406	reviewed	CMG complex [GO:0071162]; DNA replication preinitiation complex [GO:0031261]; GINS complex [GO:0000811]; replication fork protection complex [GO:0031298]
P38211	reviewed	endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; integral component of endoplasmic reticulum membrane [GO:0030176]; mannosyltransferase complex [GO:0031501]
P38212	reviewed	integral component of endoplasmic reticulum membrane [GO:0030176]
P38214	reviewed	
P38215	reviewed	
P38216	reviewed	cellular bud membrane [GO:0033101]; mating projection membrane [GO:0070250]; plasma membrane [GO:0005886]
P38219	reviewed	cytoplasm [GO:0005737]
P40160	reviewed	cytoplasm [GO:0005737]; cytoplasmic stress granule [GO:0010494]; cytosol [GO:0005829]; nucleus [GO:0005634]; preribosome, small subunit precursor [GO:0030688]
P38222	reviewed	cytosol [GO:0005829]; nucleus [GO:0005634]
Q01662	reviewed	cytoplasmic stress granule [GO:0010494]; cytosolic ribosome [GO:0022626]
Q07804	reviewed	integral component of membrane [GO:0016021]; lipid droplet [GO:0005811]
P38226	reviewed	endoplasmic reticulum [GO:0005783]; integral component of membrane [GO:0016021]; lipid droplet [GO:0005811]
P38230	reviewed	cytoplasm [GO:0005737]
P38232	reviewed	protein phosphatase type 1 complex [GO:0000164]
Q03466	reviewed	chromosome, telomeric region [GO:0000781]; cytoplasm [GO:0005737]; P-body [GO:0000932]; telomerase holoenzyme complex [GO:0005697]
Q06071	reviewed	BLOC-1 complex [GO:0031083]; endosome [GO:0005768]
P38439	reviewed	Cdc73/Paf1 complex [GO:0016593]; nucleus [GO:0005634]
Q12469	reviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]; plasma membrane [GO:0005886]
P38362	reviewed	integral component of membrane [GO:0016021]
P38763	reviewed	cytosol [GO:0005829]; Golgi apparatus [GO:0005794]; membrane [GO:0016020]
P39943	reviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]
P42936	reviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]
P50087	reviewed	MICOS complex [GO:0061617]; mitochondrial crista junction [GO:0044284]; mitochondrial inner membrane [GO:0005743]
P53300	reviewed	
P53307	reviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]
P38241	reviewed	Prp19 complex [GO:0000974]; U2-type catalytic step 1 spliceosome [GO:0071006]; U2-type catalytic step 2 spliceosome [GO:0071007]
P38242	reviewed	integral component of endoplasmic reticulum membrane [GO:0030176]; intrinsic component of endoplasmic reticulum membrane [GO:0031227]; nuclear membrane [GO:0031965]; nuclear outer membrane-endoplasmic reticulum membrane network [GO:0042175]; UDP-N-acetylglucosamine transferase complex [GO:0043541]
P53223	reviewed	integral component of endoplasmic reticulum membrane [GO:0030176]
P38246	reviewed	
P38248	reviewed	anchored component of membrane [GO:0031225]; extracellular region [GO:0005576]; fungal-type cell wall [GO:0009277]; plasma membrane [GO:0005886]
P38249	reviewed	cytoplasmic stress granule [GO:0010494]; eukaryotic 43S preinitiation complex [GO:0016282]; eukaryotic 48S preinitiation complex [GO:0033290]; eukaryotic translation initiation factor 3 complex [GO:0005852]; eukaryotic translation initiation factor 3 complex, eIF3e [GO:0071540]; eukaryotic translation initiation factor 3 complex, eIF3m [GO:0071541]; incipient cellular bud site [GO:0000131]; multi-eIF complex [GO:0043614]
P38251	reviewed	Ctf18 RFC-like complex [GO:0031390]; DNA replication factor C complex [GO:0005663]; Elg1 RFC-like complex [GO:0031391]; nucleus [GO:0005634]; Rad17 RFC-like complex [GO:0031389]
P40348	reviewed	Ctf18 RFC-like complex [GO:0031390]; DNA replication factor C complex [GO:0005663]; Elg1 RFC-like complex [GO:0031391]; nucleus [GO:0005634]; Rad17 RFC-like complex [GO:0031389]
Q06011	reviewed	integral component of membrane [GO:0016021]; mitochondrial membrane [GO:0031966]
P38253	reviewed	cytoplasm [GO:0005737]; integral component of membrane [GO:0016021]; nucleus [GO:0005634]
Q05777	reviewed	anchored component of plasma membrane [GO:0046658]; fungal-type cell wall [GO:0009277]
Q06680	reviewed	condensed chromosome [GO:0000793]; cytoplasm [GO:0005737]; nuclear condensin complex [GO:0000799]
Q08004	reviewed	cytoplasm [GO:0005737]; endoplasmic reticulum [GO:0005783]; nucleus [GO:0005634]; preribosome, large subunit precursor [GO:0030687]
Q12525	reviewed	cytoplasm [GO:0005737]
P53738	reviewed	cytosol [GO:0005829]; eRF1 methyltransferase complex [GO:0035657]; nucleus [GO:0005634]; tRNA (m2G10) methyltransferase complex [GO:0043528]
Q99181	reviewed	nucleus [GO:0005634]; ribonucleoprotein complex [GO:1990904]; U2 snRNP [GO:0005686]; U2-type prespliceosome [GO:0071004]
P38263	reviewed	cytoplasmic vesicle [GO:0031410]; cytoplasmic vesicle membrane [GO:0030659]; extrinsic component of membrane [GO:0019898]; GID complex [GO:0034657]; vacuole [GO:0005773]
P38355	reviewed	integral component of membrane [GO:0016021]
P47040	reviewed	fungal-type vacuole [GO:0000324]; integral component of membrane [GO:0016021]; vacuolar membrane [GO:0005774]
P47159	reviewed	integral component of membrane [GO:0016021]
Q03530	reviewed	integral component of endoplasmic reticulum membrane [GO:0030176]
Q12119	reviewed	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
P53289	reviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q99234	reviewed	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
P38267	reviewed	integral component of membrane [GO:0016021]
P38269	reviewed	integral component of membrane [GO:0016021]
P38271	reviewed	cytoplasm [GO:0005737]; plasma membrane [GO:0005886]
P38273	reviewed	endosome [GO:0005768]; late endosome [GO:0005770]; Mon1-Ccz1 complex [GO:0035658]; multivesicular body membrane [GO:0032585]; vacuolar membrane [GO:0005774]
P39965	reviewed	mitochondrion [GO:0005739]
P38278	reviewed	nucleolus [GO:0005730]
P52920	reviewed	cytoplasm [GO:0005737]; cytosol [GO:0005829]; Nbp35-Cfd1 ATPase complex [GO:1904564]; nucleus [GO:0005634]
P38285	reviewed	cellular bud [GO:0005933]; cytoplasm [GO:0005737]; nucleus [GO:0005634]; SCF ubiquitin ligase complex [GO:0019005]
P52892	reviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q07904	reviewed	endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
P40152	reviewed	fungal-type vacuole [GO:0000324]; vacuolar lumen [GO:0005775]
P38294	reviewed	
P38296	reviewed	
P52870	reviewed	endoplasmic reticulum Sec complex [GO:0031205]; integral component of membrane [GO:0016021]; Sec61 translocon complex [GO:0005784]
Q04399	reviewed	fungal-type vacuole membrane [GO:0000329]
P38299	reviewed	
P38303	reviewed	
P38305	reviewed	cytoplasm [GO:0005737]
P38308	reviewed	
P38865	reviewed	fungal-type vacuole membrane [GO:0000329]; integral component of membrane [GO:0016021]
P40528	reviewed	Golgi apparatus [GO:0005794]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q06328	reviewed	integral component of fungal-type vacuolar membrane [GO:0071627]
Q08474	reviewed	fungal-type vacuole membrane [GO:0000329]
Q07879	reviewed	phagophore assembly site membrane [GO:0034045]
P38319	reviewed	nucleus [GO:0005634]
P38322	reviewed	
Q08651	reviewed	integral component of membrane [GO:0016021]; lipid droplet [GO:0005811]; mitochondrion [GO:0005739]; vacuole [GO:0005773]
P38329	reviewed	integral component of vacuolar membrane [GO:0031166]; vacuole-mitochondrion membrane contact site [GO:1990816]
P38332	reviewed	cytoplasm [GO:0005737]; cytosol [GO:0005829]; endosome [GO:0005768]
P47153	reviewed	integral component of membrane [GO:0016021]
P38335	reviewed	integral component of membrane [GO:0016021]; lipid droplet [GO:0005811]; peroxisome [GO:0005777]
P38795	reviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]
P38343	reviewed	integral component of membrane [GO:0016021]
Q12311	reviewed	cytoplasm [GO:0005737]; NuA3a histone acetyltransferase complex [GO:1990467]; NuA3b histone acetyltransferase complex [GO:1990468]; NuA3 histone acetyltransferase complex [GO:0033100]
Q03862	reviewed	cytoplasm [GO:0005737]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; preribosome, large subunit precursor [GO:0030687]
P38345	reviewed	mitochondrial matrix [GO:0005759]; mitochondrial respiratory chain complex II, succinate dehydrogenase complex (ubiquinone) [GO:0005749]
Q06218	reviewed	nucleolus [GO:0005730]
P38922	reviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]; post-mRNA release spliceosomal complex [GO:0071014]; ribonucleoprotein complex [GO:1990904]
P43132	reviewed	chromosome, telomeric region [GO:0000781]; Set1C/COMPASS complex [GO:0048188]
Q12743	reviewed	endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]
P38351	reviewed	Cdc73/Paf1 complex [GO:0016593]; nucleus [GO:0005634]; transcriptionally active chromatin [GO:0035327]
Q06158	reviewed	integral component of membrane [GO:0016021]
P38354	reviewed	
P40526	reviewed	endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]
P38361	reviewed	integral component of plasma membrane [GO:0005887]; plasma membrane [GO:0005886]
P38875	reviewed	GPI-anchor transamidase complex [GO:0042765]
Q04502	reviewed	
Q12367	reviewed	
P38426	reviewed	alpha,alpha-trehalose-phosphate synthase complex (UDP-forming) [GO:0005946]; cytoplasm [GO:0005737]
P38427	reviewed	alpha,alpha-trehalose-phosphate synthase complex (UDP-forming) [GO:0005946]; cytoplasm [GO:0005737]
P53009	reviewed	
Q05778	reviewed	cytoplasm [GO:0005737]
P40955	reviewed	exomer complex [GO:0034044]; membrane [GO:0016020]
P53906	reviewed	endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]
Q12520	reviewed	integral component of endoplasmic reticulum membrane [GO:0030176]; integral component of Golgi membrane [GO:0030173]
P54780	reviewed	cytosolic large ribosomal subunit [GO:0022625]
P38616	reviewed	extracellular region [GO:0005576]
Q06624	reviewed	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634]; SUMO activating enzyme complex [GO:0031510]
