Entry	Status	Gene ontology (biological process)
Q09382	reviewed	
Q20815	unreviewed	
Q21500	unreviewed	
Q23246	reviewed	
Q9XUZ3	unreviewed	
Q09383	reviewed	
Q19936	unreviewed	
Q09387	unreviewed	
Q9U283	unreviewed	signal transduction [GO:0007165]
Q09495	unreviewed	
Q95Q08	unreviewed	
Q965L8	unreviewed	
Q09397	unreviewed	G2/M transition of mitotic cell cycle [GO:0000086]; protein ubiquitination [GO:0016567]; regulation of cell cycle [GO:0051726]; SCF-dependent proteasomal ubiquitin-dependent protein catabolic process [GO:0031146]
Q09487	unreviewed	male meiotic nuclear division [GO:0007140]; negative regulation of MAPK cascade [GO:0043409]; regulation of translation [GO:0006417]; spermatogenesis [GO:0007283]
Q09406	reviewed	aggrephagy [GO:0035973]; autophagosome assembly [GO:0000045]; defense response to Gram-positive bacterium [GO:0050830]
Q19895	reviewed	
Q09410	reviewed	cell division [GO:0051301]; meiotic cell cycle [GO:0051321]; multicellular organism development [GO:0007275]; protein ubiquitination [GO:0016567]
Q22664	unreviewed	mitotic sister chromatid cohesion [GO:0007064]
Q09418	reviewed	
Q23079	unreviewed	
Q09440	reviewed	chromatin organization [GO:0006325]; DNA protection [GO:0042262]; histone deacetylation [GO:0016575]; histone H3 deacetylation [GO:0070932]; histone H4 deacetylation [GO:0070933]; negative regulation of transcription by RNA polymerase II [GO:0000122]; nematode male tail tip morphogenesis [GO:0045138]; positive regulation of transcription by RNA polymerase II [GO:0045944]
Q09452	reviewed	
Q564Q1	reviewed	cuticle development [GO:0042335]; defense response to Gram-positive bacterium [GO:0050830]; embryo development ending in birth or egg hatching [GO:0009792]; galactose metabolic process [GO:0006012]; gonad morphogenesis [GO:0035262]; negative regulation of endoplasmic reticulum unfolded protein response [GO:1900102]; nematode larval development [GO:0002119]; positive regulation of vulval development [GO:0040026]; regulation of distal tip cell migration [GO:1903354]
Q18616	reviewed	cell cycle [GO:0007049]; cell division [GO:0051301]
Q18042	unreviewed	
Q18945	unreviewed	
Q19059	unreviewed	
Q9U2D8	unreviewed	activation of GTPase activity [GO:0090630]; intracellular protein transport [GO:0006886]
Q9U2F1	unreviewed	
Q09496	reviewed	cortical actin cytoskeleton organization [GO:0030866]; establishment of mitotic spindle localization [GO:0040001]; first cell cycle pseudocleavage [GO:0030590]
Q09500	reviewed	L-cystine transport [GO:0015811]; lysosome organization [GO:0007040]; phagocytosis [GO:0006909]
Q19408	reviewed	response to hypoxia [GO:0001666]
Q21624	reviewed	
Q9BIG2	reviewed	adenylate cyclase-modulating G protein-coupled receptor signaling pathway [GO:0007188]
Q9N3I5	unreviewed	
Q9XTR0	unreviewed	nematode larval development [GO:0002119]
Q09511	reviewed	mRNA cis splicing, via spliceosome [GO:0045292]; mRNA splicing, via spliceosome [GO:0000398]; multicellular organism development [GO:0007275]; regulation of alternative mRNA splicing, via spliceosome [GO:0000381]
Q09534	unreviewed	
Q9GZH6	unreviewed	protein dephosphorylation [GO:0006470]
Q09556	reviewed	mRNA cis splicing, via spliceosome [GO:0045292]
Q23566	unreviewed	peptidyl-serine phosphorylation [GO:0018105]; peptidyl-threonine phosphorylation [GO:0018107]
Q09582	reviewed	pteridine-containing compound metabolic process [GO:0042558]
Q95ZQ5	unreviewed	
Q19890	unreviewed	
Q09604	reviewed	embryonic morphogenesis [GO:0048598]; locomotory behavior [GO:0007626]; parturition [GO:0007567]
Q95QQ2	reviewed	
Q09652	reviewed	glutathione metabolic process [GO:0006749]; innate immune response [GO:0045087]
Q9N358	reviewed	protein folding [GO:0006457]
Q09957	unreviewed	zinc ion transmembrane transport [GO:0071577]
Q09967	reviewed	eggshell formation [GO:0030703]; multicellular organism development [GO:0007275]; positive regulation of protein localization to cell cortex [GO:1904778]; positive regulation of protein localization to plasma membrane [GO:1903078]; single fertilization [GO:0007338]
Q09969	reviewed	apoptotic process [GO:0006915]; autophagy of mitochondrion [GO:0000422]; determination of adult lifespan [GO:0008340]; mitochondrial outer membrane permeabilization [GO:0097345]; positive regulation of cysteine-type endopeptidase activity involved in execution phase of apoptosis [GO:2001272]; regulation of cell cycle [GO:0051726]
Q21831	unreviewed	ATP-dependent chromatin remodeling [GO:0043044]; cell differentiation [GO:0030154]; negative regulation of cell proliferation [GO:0008285]; nucleosome disassembly [GO:0006337]; regulation of transcription by RNA polymerase II [GO:0006357]
Q10006	reviewed	
Q10020	reviewed	
Q10046	reviewed	neurotransmitter loading into synaptic vesicle [GO:0098700]; sodium ion transport [GO:0006814]; synaptic transmission, glutamatergic [GO:0035249]
Q9GUB8	unreviewed	
Q10121	reviewed	organonitrogen compound catabolic process [GO:1901565]
Q10128	reviewed	
Q22070	reviewed	intracellular signal transduction [GO:0035556]; phospholipid catabolic process [GO:0009395]; sleep [GO:0030431]
Q10459	reviewed	asymmetric protein localization involved in cell fate determination [GO:0045167]; canonical Wnt signaling pathway [GO:0060070]; cell fate commitment [GO:0045165]; embryonic digestive tract morphogenesis [GO:0048557]; embryonic morphogenesis [GO:0048598]; endodermal cell fate specification [GO:0001714]; establishment of cell polarity [GO:0030010]; establishment of mitotic spindle orientation [GO:0000132]; interneuron migration [GO:1904936]; left/right axis specification [GO:0070986]; motor neuron migration [GO:0097475]; neuroblast migration [GO:0097402]; neuron differentiation [GO:0030182]; neuron migration [GO:0001764]; positive regulation of motor neuron migration [GO:1905485]; Wnt signaling pathway [GO:0016055]
Q10656	reviewed	cell differentiation [GO:0030154]; cell migration [GO:0016477]; digestive tract morphogenesis [GO:0048546]; fibroblast growth factor receptor signaling pathway [GO:0008543]; muscle cell cellular homeostasis [GO:0046716]; muscle organ development [GO:0007517]; negative regulation of apoptotic process [GO:0043066]; negative regulation of signal transduction [GO:0009968]; nematode larval development [GO:0002119]; oviposition [GO:0018991]; positive regulation of cell proliferation [GO:0008284]; positive regulation of ERK1 and ERK2 cascade [GO:0070374]; protein phosphorylation [GO:0006468]; regulation of cell projection organization [GO:0031344]; regulation of protein stability [GO:0031647]
Q22992	reviewed	histone H4-K16 acetylation [GO:0043984]; histone H4-K5 acetylation [GO:0043981]; histone H4-K8 acetylation [GO:0043982]; multicellular organism development [GO:0007275]
Q95Q15	unreviewed	
Q9XXH4	unreviewed	determination of adult lifespan [GO:0008340]; histone H3-K4 methylation [GO:0051568]; transdifferentiation [GO:0060290]
Q10665	reviewed	histone H3-K27 methylation [GO:0070734]; histone methylation [GO:0016571]; multicellular organism development [GO:0007275]
Q21557	reviewed	microtubule-based process [GO:0007017]; positive regulation of ATP-dependent microtubule motor activity, plus-end-directed [GO:2000582]
Q20257	reviewed	
Q9NAH2	reviewed	
Q9N3X3	unreviewed	pseudouridine synthesis [GO:0001522]
Q9N517	unreviewed	chemical synaptic transmission [GO:0007268]; chloride transmembrane transport [GO:1902476]; ion transmembrane transport [GO:0034220]; nervous system process [GO:0050877]; regulation of membrane potential [GO:0042391]; signal transduction [GO:0007165]
Q9XUC9	unreviewed	
Q9XXE5	unreviewed	regulation of cell proliferation [GO:0042127]
Q10917	reviewed	
Q95Y95	unreviewed	cell projection assembly [GO:0030031]; membrane organization [GO:0061024]; plasma membrane organization [GO:0007009]
Q10941	reviewed	
Q11080	reviewed	
Q17961	unreviewed	
Q11088	reviewed	cellular response to carbon dioxide [GO:0071244]; negative regulation of pharyngeal pumping [GO:1903745]; thigmotaxis [GO:0001966]
Q22329	reviewed	asymmetric protein localization involved in cell fate determination [GO:0045167]; embryo development ending in birth or egg hatching [GO:0009792]; embryonic digestive tract morphogenesis [GO:0048557]; embryonic morphogenesis [GO:0048598]; endodermal cell fate specification [GO:0001714]; left/right axis specification [GO:0070986]; protein lipidation [GO:0006497]; protein palmitoleylation [GO:0045234]; protein palmitoylation [GO:0018345]; regulation of asymmetric cell division [GO:0009786]; regulation of Wnt signaling pathway by Wnt protein secretion [GO:0061359]; segment polarity determination [GO:0007367]; Wnt signaling pathway [GO:0016055]; Wnt signaling pathway, regulating spindle positioning [GO:0060069]
Q17336	reviewed	cell differentiation [GO:0030154]; gastrulation [GO:0007369]; germ-line stem cell division [GO:0042078]; mRNA splicing, via spliceosome [GO:0000398]
Q17698	unreviewed	neuropeptide signaling pathway [GO:0007218]
Q18089	unreviewed	innate immune response [GO:0045087]
Q22264	unreviewed	
Q22347	reviewed	fatty acid beta-oxidation [GO:0006635]; medium-chain fatty acid catabolic process [GO:0051793]
Q18377	unreviewed	
Q19266	reviewed	cell differentiation [GO:0030154]; defense response to fungus [GO:0050832]; embryo development ending in birth or egg hatching [GO:0009792]; establishment or maintenance of cell polarity [GO:0007163]; gastrulation [GO:0007369]; gonadal mesoderm development [GO:0007506]; gonad development [GO:0008406]; intracellular signal transduction [GO:0035556]; peptidyl-serine phosphorylation [GO:0018105]; protein localization [GO:0008104]; response to wounding [GO:0009611]; single fertilization [GO:0007338]
Q22524	unreviewed	
Q6Q4G5	unreviewed	
Q8MPX3	reviewed	protein folding [GO:0006457]
Q9NHZ6	reviewed	positive regulation of protein catabolic process [GO:0045732]
Q9TZD5	unreviewed	
Q9XTS0	unreviewed	regulation of ubiquitin-protein transferase activity [GO:0051438]
Q9XU45	unreviewed	
Q17370	reviewed	
Q17589	unreviewed	transcription, DNA-templated [GO:0006351]
Q9NEN6	reviewed	determination of adult lifespan [GO:0008340]; translation [GO:0006412]
Q9XVM0	unreviewed	
Q9XWV6	unreviewed	
Q17403	unreviewed	
Q17411	unreviewed	
Q17413	reviewed	CTP salvage [GO:0044211]; UMP salvage [GO:0044206]
Q17424	reviewed	cell redox homeostasis [GO:0045454]; glycerol ether metabolic process [GO:0006662]
Q19366	reviewed	DNA strand elongation involved in DNA replication [GO:0006271]
Q17426	reviewed	pseudouridine synthesis [GO:0001522]; tRNA processing [GO:0008033]
Q17430	unreviewed	ribosomal small subunit biogenesis [GO:0042274]; RNA processing [GO:0006396]
Q18846	reviewed	intracellular signal transduction [GO:0035556]
Q19300	unreviewed	endoplasmic reticulum organization [GO:0007029]; epithelial tube morphogenesis [GO:0060562]; positive regulation of endocytic recycling [GO:2001137]
Q95QC2	unreviewed	mitochondrial translational termination [GO:0070126]
Q965G5	reviewed	behavioral response to nicotine [GO:0035095]; intracellular signal transduction [GO:0035556]; peptidyl-serine phosphorylation [GO:0018105]; positive regulation of 3'-UTR-mediated mRNA stabilization [GO:1905870]; positive regulation of axon extension involved in regeneration [GO:0048691]; regulation of 3'-UTR-mediated mRNA stabilization [GO:1905868]; regulation of axon extension involved in axon guidance [GO:0048841]; regulation of presynapse assembly [GO:1905606]
Q9XW83	unreviewed	
Q22559	unreviewed	
Q17473	unreviewed	
Q9NEQ5	unreviewed	
Q17492	unreviewed	protein ubiquitination [GO:0016567]; SCF-dependent proteasomal ubiquitin-dependent protein catabolic process [GO:0031146]; ubiquitin-dependent protein catabolic process [GO:0006511]
Q17510	unreviewed	
Q9XWS1	unreviewed	
Q20437	unreviewed	
Q20778	unreviewed	cuticle development involved in collagen and cuticulin-based cuticle molting cycle [GO:0042338]
Q21131	unreviewed	
Q23192	reviewed	alpha-tubulin acetylation [GO:0071929]; neuron development [GO:0048666]; protein acetylation [GO:0006473]; regulation of microtubule cytoskeleton organization [GO:0070507]; thigmotaxis [GO:0001966]
Q93730	unreviewed	
Q966A8	unreviewed	
Q966P3	unreviewed	
Q9U7D3	reviewed	cell communication [GO:0007154]; multicellular organism development [GO:0007275]
Q9XUW3	unreviewed	
Q17541	unreviewed	
Q21932	unreviewed	
Q8MQ01	unreviewed	
Q17543	unreviewed	inositol phosphate dephosphorylation [GO:0046855]; inositol phosphate-mediated signaling [GO:0048016]
Q19292	unreviewed	
Q22759	unreviewed	
Q9N315	unreviewed	
Q9TZA9	unreviewed	protein homooligomerization [GO:0051260]
Q21065	reviewed	
Q22620	unreviewed	prolyl-tRNA aminoacylation [GO:0006433]
Q17569	reviewed	negative regulation of synapse assembly [GO:0051964]
Q17622	unreviewed	
Q21625	reviewed	DNA replication initiation [GO:0006270]
Q17649	unreviewed	
Q17657	unreviewed	
Q17675	unreviewed	transmembrane transport [GO:0055085]
Q17678	reviewed	
Q17692	unreviewed	positive regulation of mitotic metaphase/anaphase transition [GO:0045842]
Q17694	unreviewed	snRNA transcription by RNA polymerase II [GO:0042795]; snRNA transcription by RNA polymerase III [GO:0042796]
Q22092	unreviewed	
Q17720	unreviewed	
Q9GZE0	unreviewed	
Q95Y94	unreviewed	chemical synaptic transmission [GO:0007268]; ion transmembrane transport [GO:0034220]; nervous system process [GO:0050877]; regulation of membrane potential [GO:0042391]; signal transduction [GO:0007165]
Q17776	unreviewed	
Q23414	unreviewed	
Q17798	unreviewed	
Q17802	reviewed	chitin metabolic process [GO:0006030]; eggshell formation [GO:0030703]; embryo development ending in birth or egg hatching [GO:0009792]; mitotic cytokinesis [GO:0000281]; regulation of cytokinesis [GO:0032465]
Q9NAJ2	unreviewed	
Q17821	unreviewed	
Q17828	reviewed	DNA duplex unwinding [GO:0032508]; mitochondrial RNA 3'-end processing [GO:0000965]; RNA catabolic process [GO:0006401]
Q17975	unreviewed	
Q22251	unreviewed	electron transport chain [GO:0022900]; heme a biosynthetic process [GO:0006784]; proton transmembrane transport [GO:1902600]; respiratory chain complex IV assembly [GO:0008535]
Q18314	unreviewed	
Q23261	reviewed	L-methionine salvage from methylthioadenosine [GO:0019509]; L-methionine salvage from S-adenosylmethionine [GO:0019284]
Q93791	unreviewed	cell-matrix adhesion [GO:0007160]; interneuron axon guidance [GO:0097376]; neuron migration [GO:0001764]; positive regulation of anterior/posterior axon guidance [GO:1905488]; protein localization to synapse [GO:0035418]; synapse organization [GO:0050808]; synaptic transmission, cholinergic [GO:0007271]; ventral cord development [GO:0007419]
Q9U369	unreviewed	regulation of sodium ion transport [GO:0002028]
Q9U539	reviewed	determination of adult lifespan [GO:0008340]; organic cation transport [GO:0015695]
Q9XWR0	unreviewed	
Q22100	reviewed	fatty acid beta-oxidation [GO:0006635]
Q9XVI6	reviewed	biosynthetic process [GO:0009058]; sphingolipid metabolic process [GO:0006665]
Q17902	reviewed	
Q966B8	unreviewed	transcription, DNA-templated [GO:0006351]
Q18094		
Q21294	unreviewed	
Q23422	unreviewed	
Q17940	unreviewed	
Q17941	reviewed	chemosensory behavior [GO:0007635]; chemotaxis [GO:0006935]; determination of adult lifespan [GO:0008340]; innate immune response [GO:0045087]; insulin receptor signaling pathway [GO:0008286]; intracellular signal transduction [GO:0035556]; intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator [GO:0042771]; peptidyl-serine phosphorylation [GO:0018105]; peptidyl-threonine phosphorylation [GO:0018107]; protein kinase B signaling [GO:0043491]; protein phosphorylation [GO:0006468]; regulation of synaptic growth at neuromuscular junction [GO:0008582]; response to salt [GO:1902074]
