Entry	Status	Gene ontology (molecular function)
Q21263	unreviewed	DNA binding [GO:0003677]
Q8MQA7	unreviewed	DNA-binding transcription factor activity [GO:0003700]; double-stranded DNA binding [GO:0003690]; proximal promoter DNA-binding transcription activator activity, RNA polymerase II-specific [GO:0001077]; RNA polymerase II proximal promoter sequence-specific DNA binding [GO:0000978]; zinc ion binding [GO:0008270]
Q19209	unreviewed	
Q19232	unreviewed	
Q9BLC2	unreviewed	
Q93343	unreviewed	metal ion binding [GO:0046872]
Q8MQ68		
Q27473	unreviewed	1-phosphatidylinositol binding [GO:0005545]; calcium-dependent phospholipid binding [GO:0005544]; calcium ion binding [GO:0005509]; heparan sulfate proteoglycan binding [GO:0043395]; heparin binding [GO:0008201]; phosphatidylethanolamine binding [GO:0008429]; phosphatidylserine binding [GO:0001786]
Q9TY03	reviewed	2 iron, 2 sulfur cluster binding [GO:0051537]; ferric iron binding [GO:0008199]; ferrous iron binding [GO:0008198]; ferroxidase activity [GO:0004322]; iron chaperone activity [GO:0034986]
Q19459	reviewed	fibroblast growth factor binding [GO:0017134]
Q23425	unreviewed	
Q8WQA8	unreviewed	structural constituent of ribosome [GO:0003735]
Q95QD1	reviewed	
Q9GYM9	unreviewed	endoribonuclease activity [GO:0004521]
Q19307	unreviewed	
Q95PX7	unreviewed	RNA polymerase binding [GO:0070063]
Q19312	unreviewed	
Q19319	reviewed	calcium ion binding [GO:0005509]
Q19324	unreviewed	
Q21360	reviewed	ATP binding [GO:0005524]; calcium-dependent protein serine/threonine kinase activity [GO:0009931]; calmodulin-dependent protein kinase activity [GO:0004683]; metal ion binding [GO:0046872]; mitogen-activated protein kinase binding [GO:0051019]; protein kinase activity [GO:0004672]; protein kinase binding [GO:0019901]
Q19336	unreviewed	DNA-binding transcription factor activity [GO:0003700]; RNA polymerase II regulatory region sequence-specific DNA binding [GO:0000977]
Q19342	unreviewed	protein disulfide oxidoreductase activity [GO:0015035]
Q9U2Z1	unreviewed	GTPase activator activity [GO:0005096]; zinc ion binding [GO:0008270]
Q21578	unreviewed	DNA-binding transcription repressor activity, RNA polymerase II-specific [GO:0001227]; RNA polymerase II regulatory region sequence-specific DNA binding [GO:0000977]
Q22812	reviewed	DNA binding [GO:0003677]; proximal promoter DNA-binding transcription activator activity, RNA polymerase II-specific [GO:0001077]
Q7JNQ1	unreviewed	DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; sequence-specific DNA binding [GO:0043565]
Q7K6J1	unreviewed	DNA binding [GO:0003677]
Q7K714	unreviewed	DNA binding [GO:0003677]
Q95XU1	unreviewed	DNA-binding transcription factor activity [GO:0003700]; metal ion binding [GO:0046872]; sequence-specific DNA binding [GO:0043565]
Q95Y12	reviewed	histone-lysine N-methyltransferase activity [GO:0018024]; zinc ion binding [GO:0008270]
Q9NAG7	unreviewed	nucleic acid binding [GO:0003676]
Q9U1Y2	unreviewed	metal ion binding [GO:0046872]; mRNA 3'-UTR binding [GO:0003730]
Q9XUG3	unreviewed	distal enhancer DNA-binding transcription activator activity, RNA polymerase II-specific [GO:0001205]; transcription regulatory region sequence-specific DNA binding [GO:0000976]
Q9XWF2	unreviewed	double-stranded DNA binding [GO:0003690]
Q19433	unreviewed	snoRNA binding [GO:0030515]
Q8I7F8	reviewed	
Q19440	unreviewed	ATP binding [GO:0005524]; fructokinase activity [GO:0008865]; glucokinase activity [GO:0004340]; glucose binding [GO:0005536]; mannokinase activity [GO:0019158]
Q19455	unreviewed	
Q19465	unreviewed	
Q19479	unreviewed	
Q9XUS2	reviewed	
Q19510	unreviewed	
Q19959	unreviewed	G protein-coupled receptor activity [GO:0004930]
Q20976	unreviewed	
Q21705	unreviewed	
Q21753	unreviewed	
Q19553	unreviewed	acid phosphatase activity [GO:0003993]; metal ion binding [GO:0046872]
Q19615	unreviewed	
Q19618	unreviewed	
Q965Y7	unreviewed	
Q9N4F0	unreviewed	
Q19684	unreviewed	
Q19720	reviewed	DNA binding [GO:0003677]; proximal promoter DNA-binding transcription activator activity, RNA polymerase II-specific [GO:0001077]
Q19726	unreviewed	ATP binding [GO:0005524]; non-membrane spanning protein tyrosine kinase activity [GO:0004715]
Q965V4	unreviewed	nuclear export signal receptor activity [GO:0005049]; protein transporter activity [GO:0008565]; Ran GTPase binding [GO:0008536]
Q19764	unreviewed	chemorepellent activity [GO:0045499]; semaphorin receptor binding [GO:0030215]
Q19770	unreviewed	calcium ion binding [GO:0005509]; Rap guanyl-nucleotide exchange factor activity [GO:0017034]; Ras guanyl-nucleotide exchange factor activity [GO:0005088]
Q19771	unreviewed	
Q19775	reviewed	metal ion binding [GO:0046872]; protein serine/threonine phosphatase activity [GO:0004722]
Q19781	unreviewed	acyl-CoA hydrolase activity [GO:0047617]
Q19788	unreviewed	
Q19804	unreviewed	2',3'-cyclic-nucleotide 3'-phosphodiesterase activity [GO:0004113]; ATP binding [GO:0005524]
Q22771	unreviewed	
Q19816	unreviewed	
Q19843	unreviewed	
Q19861	unreviewed	
Q23534	reviewed	acid phosphatase activity [GO:0003993]
Q95X55	unreviewed	
Q9NA28	unreviewed	
Q23511	unreviewed	ATP binding [GO:0005524]; leucine-tRNA ligase activity [GO:0004823]
Q21813	unreviewed	
Q19924		
Q9GYH7	reviewed	GTPase activating protein binding [GO:0032794]; GTPase activator activity [GO:0005096]; guanyl-nucleotide exchange factor activity [GO:0005085]; Rab GTPase binding [GO:0017137]
Q9GZD5	unreviewed	
Q7K705	unreviewed	
Q19953	unreviewed	chromatin binding [GO:0003682]; DNA binding [GO:0003677]; transcription coactivator activity [GO:0003713]; transferase activity [GO:0016740]
Q22613	unreviewed	
Q9NA76	unreviewed	3'-5'-exoribonuclease activity [GO:0000175]; snRNA binding [GO:0017069]
Q9GPA1	unreviewed	serine-type endopeptidase activity [GO:0004252]
Q19983	unreviewed	
Q19986	unreviewed	
Q19988	unreviewed	
Q1XFY9	unreviewed	structural constituent of ribosome [GO:0003735]
Q23460	unreviewed	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines [GO:0016814]; zinc ion binding [GO:0008270]
Q23680	reviewed	ATPase coupled ion transmembrane transporter activity [GO:0042625]; proton-transporting ATPase activity, rotational mechanism [GO:0046961]
Q9N4I0	reviewed	actin binding [GO:0003779]; ATP binding [GO:0005524]
Q9N599	reviewed	endopeptidase activity [GO:0004175]; threonine-type endopeptidase activity [GO:0004298]
Q9TYS8	unreviewed	calcium ion binding [GO:0005509]
Q1ZXV0	unreviewed	GTPase activity [GO:0003924]; GTP binding [GO:0005525]
Q20000	unreviewed	
Q20013	unreviewed	
Q20014	unreviewed	serine-type endopeptidase inhibitor activity [GO:0004867]
Q21006	reviewed	DNA-binding transcription factor activity [GO:0003700]; sequence-specific DNA binding [GO:0043565]; steroid hormone receptor activity [GO:0003707]; zinc ion binding [GO:0008270]
Q20048	unreviewed	malonyl-CoA decarboxylase activity [GO:0050080]
Q20647	reviewed	rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]
Q86FL7	unreviewed	structural constituent of cuticle [GO:0042302]
Q8ITW8	unreviewed	DNA-binding transcription factor activity [GO:0003700]; sequence-specific DNA binding [GO:0043565]; zinc ion binding [GO:0008270]
Q9N5N2		
Q20083	unreviewed	
Q20117	reviewed	ATP binding [GO:0005524]; glutamate-cysteine ligase activity [GO:0004357]
Q22021	reviewed	
Q22371	unreviewed	glycine N-acyltransferase activity [GO:0047961]
Q20135	unreviewed	structural constituent of cuticle [GO:0042302]
Q20151	unreviewed	
Q20821	unreviewed	ATP binding [GO:0005524]; phosphatidylinositol binding [GO:0035091]; protein kinase activity [GO:0004672]
Q21341	reviewed	
Q20182	unreviewed	
Q20183	unreviewed	
Q20224	reviewed	lipid binding [GO:0008289]
Q20241	unreviewed	
Q20255	reviewed	
Q20271	unreviewed	
Q20275	unreviewed	neuropeptide Y receptor activity [GO:0004983]
Q20281	unreviewed	
Q9U296	unreviewed	malate dehydrogenase (decarboxylating) (NAD+) activity [GO:0004471]; malate dehydrogenase (decarboxylating) (NADP+) activity [GO:0004473]; malic enzyme activity [GO:0004470]; metal ion binding [GO:0046872]; NAD binding [GO:0051287]
Q9U329	unreviewed	cytochrome-c oxidase activity [GO:0004129]
Q20317	unreviewed	
Q86MI9	unreviewed	
Q23144	unreviewed	
Q8WQG9	reviewed	ATP binding [GO:0005524]; JUN kinase activity [GO:0004705]; MAP kinase activity [GO:0004707]; metal ion binding [GO:0046872]; protein kinase activity [GO:0004672]; transcription factor binding [GO:0008134]
Q9N4J9	unreviewed	
Q20352	unreviewed	4-trimethylammoniobutyraldehyde dehydrogenase activity [GO:0047105]; aldehyde dehydrogenase (NAD) activity [GO:0004029]; aminobutyraldehyde dehydrogenase activity [GO:0019145]
Q20357	unreviewed	ATP binding [GO:0005524]; motor activity [GO:0003774]
Q20367	unreviewed	metal ion binding [GO:0046872]
Q20373	unreviewed	
Q20375	reviewed	pyridoxal phosphate binding [GO:0030170]; serine C-palmitoyltransferase activity [GO:0004758]
Q20381	unreviewed	voltage-gated potassium channel activity [GO:0005249]
Q93968	unreviewed	D-serine ammonia-lyase activity [GO:0008721]; L-serine ammonia-lyase activity [GO:0003941]; magnesium ion binding [GO:0000287]; pyridoxal phosphate binding [GO:0030170]; serine racemase activity [GO:0030378]; threonine racemase activity [GO:0018114]
Q20560	unreviewed	
Q9U3S9	reviewed	metalloendopeptidase activity [GO:0004222]; zinc ion binding [GO:0008270]
Q20420	unreviewed	
Q9BL76	unreviewed	
Q9N3P1	unreviewed	
Q22947	unreviewed	ammonium transmembrane transporter activity [GO:0008519]
Q20720	unreviewed	RNA binding [GO:0003723]
Q38G52	unreviewed	
Q93557	unreviewed	
Q9XUD8	unreviewed	
Q9XUP2	unreviewed	
Q20520	unreviewed	
Q20548	reviewed	Hsp70 protein binding [GO:0030544]; zinc ion binding [GO:0008270]
Q23015	unreviewed	
Q9NAC0	unreviewed	
U4PRM5	unreviewed	serine-type endopeptidase inhibitor activity [GO:0004867]
Q9XW01	unreviewed	
Q20590	unreviewed	
Q20631	unreviewed	
Q27518	reviewed	heme binding [GO:0020037]; iron ion binding [GO:0005506]; monooxygenase activity [GO:0004497]; oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen [GO:0016705]
Q9N593	reviewed	
Q86NH9	unreviewed	
Q9GYG4	reviewed	metal ion binding [GO:0046872]; NADH pyrophosphatase activity [GO:0035529]; nucleoside-triphosphate diphosphatase activity [GO:0047429]; nucleotide binding [GO:0000166]
Q9N3R6	unreviewed	
Q9N4F2	reviewed	transcription coregulator activity [GO:0003712]; transcription factor binding [GO:0008134]
Q9N5E4	unreviewed	
Q9N5V8	unreviewed	
Q9XWW0	unreviewed	
Q9XXR4	unreviewed	
Q20665	unreviewed	
Q20682	unreviewed	
U4PR86	reviewed	ATP binding [GO:0005524]; non-membrane spanning protein tyrosine kinase activity [GO:0004715]; protein serine/threonine kinase activity [GO:0004674]
Q20717	unreviewed	
Q27519	reviewed	heme binding [GO:0020037]; iron ion binding [GO:0005506]; monooxygenase activity [GO:0004497]; oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen [GO:0016705]
Q93246	reviewed	sequence-specific DNA binding [GO:0043565]
Q9XWQ1	reviewed	
Q7YXB7	unreviewed	
Q20770	unreviewed	
Q94129	reviewed	peptidase activity [GO:0008233]
Q20797	reviewed	SNAP receptor activity [GO:0005484]; SNARE binding [GO:0000149]
Q95Y80	reviewed	lysine-acetylated histone binding [GO:0070577]; SUMO binding [GO:0032183]
Q20805	unreviewed	structural constituent of cuticle [GO:0042302]
Q20830	unreviewed	
Q20833	unreviewed	
Q20874	unreviewed	metal ion binding [GO:0046872]; ubiquitin conjugating enzyme binding [GO:0031624]; ubiquitin protein ligase activity [GO:0061630]
Q20885	unreviewed	
Q20922	unreviewed	structural constituent of cuticle [GO:0042302]
Q20933	unreviewed	ATP binding [GO:0005524]; non-membrane spanning protein tyrosine kinase activity [GO:0004715]
Q22327		
Q20936	unreviewed	
Q20940	unreviewed	ribosomal large subunit binding [GO:0043023]; ubiquitin protein ligase activity [GO:0061630]
Q7JMS5	unreviewed	histone acetyltransferase activity [GO:0004402]; transcription coregulator activity [GO:0003712]; zinc ion binding [GO:0008270]
Q20988	unreviewed	
Q8I4C7	unreviewed	catalytic activity [GO:0003824]
Q23272	reviewed	DNA-binding transcription factor activity [GO:0003700]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; mitochondrial sequence-specific DNA-binding transcription factor activity [GO:0034246]; RNA polymerase II regulatory region sequence-specific DNA binding [GO:0000977]
Q23319	unreviewed	translation initiation factor activity [GO:0003743]; translation initiation factor binding [GO:0031369]
Q9XX38	unreviewed	
Q21015	unreviewed	
Q21019	unreviewed	
Q21028	unreviewed	
Q9XVH6	reviewed	DNA binding [GO:0003677]; protein dimerization activity [GO:0046983]; RNA polymerase II activity [GO:0001055]
Q9XXK1	reviewed	ADP binding [GO:0043531]; ATP binding [GO:0005524]; enterobactin binding [GO:1903981]; proton-transporting ATP synthase activity, rotational mechanism [GO:0046933]
Q9N3C8	unreviewed	GTP binding [GO:0005525]
Q9UAX1	unreviewed	
Q21080	unreviewed	L-serine ammonia-lyase activity [GO:0003941]; L-threonine ammonia-lyase activity [GO:0004794]
Q21168	unreviewed	syntaxin binding [GO:0019905]
Q21175	reviewed	
Q21191	unreviewed	
Q21192	unreviewed	DNA-binding transcription factor activity [GO:0003700]; metal ion binding [GO:0046872]; sequence-specific DNA binding [GO:0043565]
Q95QA3	unreviewed	
Q21216	unreviewed	
Q8IG65	unreviewed	potassium ion leak channel activity [GO:0022841]
Q21308	unreviewed	
Q21312	unreviewed	
Q94188	unreviewed	
Q21355	reviewed	glutathione transferase activity [GO:0004364]
Q9XW93	unreviewed	tRNA 2'-O-methyltransferase activity [GO:0106050]; tRNA methyltransferase activity [GO:0008175]
Q8I4D6	unreviewed	
Q93351	unreviewed	
Q21432	reviewed	metalloendopeptidase activity [GO:0004222]; zinc ion binding [GO:0008270]
Q21436	unreviewed	structural constituent of nuclear pore [GO:0017056]
Q23223	reviewed	ATP binding [GO:0005524]; ATP-dependent RNA helicase activity [GO:0004004]; RNA binding [GO:0003723]
Q23593	reviewed	gap junction channel activity [GO:0005243]; gap junction hemi-channel activity [GO:0055077]
Q7JLR4	unreviewed	
Q86S68	unreviewed	DNA binding [GO:0003677]; DNA polymerase binding [GO:0070182]
Q8WQC0	reviewed	GTPase activator activity [GO:0005096]
Q95Y84	unreviewed	chromatin binding [GO:0003682]; histone binding [GO:0042393]
Q21463	unreviewed	asparagine synthase (glutamine-hydrolyzing) activity [GO:0004066]; ATP binding [GO:0005524]; protein homodimerization activity [GO:0042803]
A0A131MCZ8	reviewed	
Q86S30	unreviewed	DNA binding [GO:0003677]
Q21512	unreviewed	
Q21514	unreviewed	protein tyrosine phosphatase activity [GO:0004725]
Q21529	unreviewed	potassium ion leak channel activity [GO:0022841]
Q21934	unreviewed	
Q8MYM5	unreviewed	zinc ion binding [GO:0008270]
Q9NAH1	unreviewed	4 iron, 4 sulfur cluster binding [GO:0051539]; DNA-directed DNA polymerase activity [GO:0003887]; DNA replication origin binding [GO:0003688]; metal ion binding [GO:0046872]; nucleoside binding [GO:0001882]; protein heterodimerization activity [GO:0046982]; purine nucleotide binding [GO:0017076]
Q9NA31	unreviewed	metal ion binding [GO:0046872]; ubiquitin conjugating enzyme binding [GO:0031624]; ubiquitin protein ligase activity [GO:0061630]
Q21647	unreviewed	
Q93838	unreviewed	
Q9TYQ2	unreviewed	
Q9U3C8	reviewed	cullin family protein binding [GO:0097602]; ubiquitin conjugating enzyme binding [GO:0031624]; ubiquitin-like protein binding [GO:0032182]
Q9XV40	unreviewed	
Q21693	reviewed	RNA 7-methylguanosine cap binding [GO:0000340]; RNA trimethylguanosine cap binding [GO:0000341]; translation initiation factor activity [GO:0003743]
Q21697	reviewed	hydrolase activity [GO:0016787]; N4-(beta-N-acetylglucosaminyl)-L-asparaginase activity [GO:0003948]; peptidase activity [GO:0008233]
Q21702	unreviewed	oxidoreductase activity [GO:0016491]; zinc ion binding [GO:0008270]
Q21703	unreviewed	oxidoreductase activity [GO:0016491]; zinc ion binding [GO:0008270]
Q21763	unreviewed	
Q22117	unreviewed	
Q22235	reviewed	ATP binding [GO:0005524]; unfolded protein binding [GO:0051082]
Q23147	unreviewed	
Q23683	unreviewed	
Q8IG73	unreviewed	
Q93249	reviewed	
Q95ZQ7	unreviewed	
Q9N3U3	unreviewed	
Q9N5N4	unreviewed	
Q9TXY1	unreviewed	
Q9U2G6	unreviewed	
Q9U2Y4	unreviewed	
Q9U3J8	unreviewed	
Q9XTY3	unreviewed	peptidase activator activity [GO:0016504]; peptidase inhibitor activity [GO:0030414]
Q9XUH6	unreviewed	
Q9XVA9	unreviewed	
Q9XWM0	unreviewed	ubiquitin protein ligase activity [GO:0061630]
Q9XWU9	unreviewed	
Q9XX02	unreviewed	
Q9XXP6	unreviewed	
Q9U3A4	unreviewed	
Q21774	reviewed	(S)-2-(5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamido)succinate AMP-lyase (fumarate-forming) activity [GO:0070626]; N6-(1,2-dicarboxyethyl)AMP AMP-lyase (fumarate-forming) activity [GO:0004018]
Q21805	unreviewed	DNA-binding transcription factor activity [GO:0003700]; sequence-specific DNA binding [GO:0043565]; zinc ion binding [GO:0008270]
Q21808	unreviewed	
Q9U2D2	unreviewed	ATP-dependent DNA helicase activity [GO:0004003]; damaged DNA binding [GO:0003684]; telomeric DNA binding [GO:0042162]
Q93556	unreviewed	
Q21898	reviewed	proton-transporting ATPase activity, rotational mechanism [GO:0046961]
Q21899	unreviewed	
Q21924	reviewed	nucleic acid binding [GO:0003676]
Q95Y29	unreviewed	
Q21997	reviewed	
Q9N3M9	unreviewed	
Q22037	reviewed	mRNA binding [GO:0003729]; RNA binding [GO:0003723]
Q22046	unreviewed	
Q9XW58	unreviewed	
Q22056	unreviewed	transcription coactivator activity [GO:0003713]
Q22058	reviewed	
Q9U364	unreviewed	GTPase activator activity [GO:0005096]; guanyl-nucleotide exchange factor activity [GO:0005085]; Rho guanyl-nucleotide exchange factor activity [GO:0005089]
Q22143	unreviewed	calcium-dependent cysteine-type endopeptidase activity [GO:0004198]
Q966J4	unreviewed	
Q22170	unreviewed	mannose binding [GO:0005537]
